text,parent_group,label,word_count
Nonlinear option pricing models for illiquid markets: scaling properties   and explicit solutions.   Several models for the pricing of derivative securities in illiquid markets are discussed. A typical type of nonlinear partial differential equations arising from these investigation is studied. The scaling properties of these equations are discussed. Explicit solutions for one of the models are obtained and studied.,quantitative-finance,6,58
"The Spread of the Credit Crisis: View from a Stock Correlation Network.   The credit crisis roiling the world's financial markets will likely take years and entire careers to fully understand and analyze. A short empirical investigation of the current trends, however, demonstrates that the losses in certain markets, in this case the US equity markets, follow a cascade or epidemic flow like model along the correlations of various stocks. This phenomenon will be shown by the graphical display of stock returns across the network as well as the dependence of stock returns on topological measures. Finally, whether the idea of ""epidemic"" or a ""cascade"" is a metaphor or model for this crisis will be discussed.",quantitative-finance,6,115
"Counterparty risk valuation for CDS.   The valuation of counterparty risk for single name credit derivatives requires the computa- tion of joint distributions of default times of two default-prone entities. For a Merton-type model, we derive some formulas for these joint distribu- tions. As an application, closed formulas for counterparty risk on a CDS or for a first-to-default swap on two underlyings are obtained.",quantitative-finance,6,63
"American Step-Up and Step-Down Default Swaps under Levy Models.   This paper studies the valuation of a class of default swaps with the embedded option to switch to a different premium and notional principal anytime prior to a credit event. These are early exercisable contracts that give the protection buyer or seller the right to step-up, step-down, or cancel the swap position. The pricing problem is formulated under a structural credit risk model based on Levy processes. This leads to the analytic and numerical studies of several optimal stopping problems subject to early termination due to default. In a general spectrally negative Levy model, we rigorously derive the optimal exercise strategy. This allows for instant computation of the credit spread under various specifications. Numerical examples are provided to examine the impacts of default risk and contractual features on the credit spread and exercise strategy.",quantitative-finance,6,143
"Numerical methods for the L\'evy LIBOR model. The aim of this work is to provide fast and accurate approximation schemes for the Monte-Carlo pricing of derivatives in the L\'evy LIBOR model of Eberlein and \""Ozkan (2005). Standard methods can be applied to solve the stochastic differential equations of the successive LIBOR rates but the methods are generally slow. We propose an alternative approximation scheme based on Picard iterations. Our approach is similar in accuracy to the full numerical solution, but with the feature that each rate is, unlike the standard method, evolved independently of the other rates in the term structure. This enables simultaneous calculation of derivative prices of different maturities using parallel computing. We include numerical illustrations of the accuracy and speed of our method pricing caplets.",quantitative-finance,6,128
"On a Non-Standard Stochastic Control Problem.   This paper considers the Merton portfolio management problem. We are concerned with non-exponential discounting of time and this leads to time inconsistencies of the decision maker. Following Ekeland and Pirvu 2006, we introduce the notion of equilibrium policies and we characterize them by an integral equation. The main idea is to come up with the value function in this context. If risk preferences are of CRRA type, the integral equation which characterizes the value function is shown to have a solution which leads to an equilibrium policy. This work is an extension of Ekeland and Pirvu 2006.",quantitative-finance,6,103
"Collateralized CVA Valuation with Rating Triggers and Credit Migrations.   In this paper we discuss the issue of computation of the bilateral credit valuation adjustment (CVA) under rating triggers, and in presence of ratings-linked margin agreements. Specifically, we consider collateralized OTC contracts, that are subject to rating triggers, between two parties -- an investor and a counterparty. Moreover, we model the margin process as a functional of the credit ratings of the counterparty and the investor. We employ a Markovian approach for modeling of the rating transitions of the two parties to the contract. In this framework, we derive the representation for bilateral CVA. We also introduce a new component in the decomposition of the counterparty risky price: namely the rating valuation adjustment (RVA) that accounts for the rating triggers. We give two examples of dynamic collateralization schemes where the margin thresholds are linked to the credit ratings of the parties. We account for the rehypothecation risk in the presence of independent amounts. Our results are illustrated via computation of various counterparty risk adjustments for a CDS contract and for an IRS contract.",quantitative-finance,6,182
"Trust! Why it Has Been Lost and How to Regain It.   This essay suggests that a proper assessment of the presently unfolding financial crisis, and its cure, requires going back at least to the late 1990s, accounting for the cumulative effect of the ITC, real-estate and financial derivative bubbles. We focus on the deep loss of trust, not only in Wall Street, but more importantly in Main Street, and how to recover it on the short and long terms. A multi-disciplinary approach is needed to deal with the nonlinear complex systems of the present world, in order to develop a culture of fairness, and of upside opportunities associated with a risky world.",quantitative-finance,6,112
"The general mixture-diffusion SDE and its relationship with an   uncertain-volatility option model with volatility-asset decorrelation.   In the present paper, given an evolving mixture of probability densities, we define a candidate diffusion process whose marginal law follows the same evolution. We derive as a particular case a stochastic differential equation (SDE) admitting a unique strong solution and whose density evolves as a mixture of Gaussian densities. We present an interesting result on the comparison between the instantaneous and the terminal correlation between the obtained process and its squared diffusion coefficient. As an application to mathematical finance, we construct diffusion processes whose marginal densities are mixtures of lognormal densities. We explain how such processes can be used to model the market smile phenomenon. We show that the lognormal mixture dynamics is the one-dimensional diffusion version of a suitable uncertain volatility model, and suitably reinterpret the earlier correlation result. We explore numerically the relationship between the future smile structures of both the diffusion and the uncertain volatility versions.",quantitative-finance,6,165
"Perpetual American vanilla option pricing under single regime change   risk. An exhaustive study.   Perpetual American options are financial instruments that can be readily exercised and do not mature. In this paper we study in detail the problem of pricing this kind of derivatives, for the most popular flavour, within a framework in which some of the properties |volatility and dividend policy| of the underlying stock can change at a random instant of time, but in such a way that we can forecast their final values. Under this assumption we can model actual market conditions because most relevant facts usually entail sharp predictable consequences. The effect of this potential risk on perpetual American vanilla options is remarkable: the very equation that will determine the fair price depends on the solution to be found. Sound results are found under the optics both of finance and physics. In particular, a parallelism among the overall outcome of this problem and a phase transition is established.",quantitative-finance,6,161
"Econophysics: historical perspectives.   Econophysics embodies the recent upsurge of interest by physicists into financial economics, driven by the availability of large amount of data, job shortage in physics and the possibility of applying many-body techniques developed in statistical and theoretical physics to the understanding of the self-organizing economy. This brief historical survey emphasizes that Econophysics has many historical precursors, and is in fact rooted in a continuous cross-fertilization between economics and physics that has been active in the last centuries.",quantitative-finance,6,80
"Multiplicative Asset Exchange with Arbitrary Return Distributions.   The conservative wealth-exchange process derived from trade interactions is modeled as a multiplicative stochastic transference of value, where each interaction multiplies the wealth of the poorest of the two intervening agents by a random gain eta=(1+kappa), with kappa a random return. Analyzing the kinetic equation for the wealth distribution P(w,t), general properties are derived for arbitrary return distributions pi(kappa). If the geometrical average of the gain is larger than one, i.e. if <ln eta> >0, in the long time limit a nontrivial equilibrium wealth distribution P(w) is attained. Whenever <ln eta> <0, on the other hand, Wealth Condensation occurs, meaning that a single agent gets the whole wealth in the long run. This concentration phenomenon happens even if the average return <kappa> of the poor agent is positive. In the stable phase, P(w) behaves as w^{(T-1)} for w -> 0, and we find T exactly. This exponent is nonzero in the stable phase but goes to zero on approach to the condensation interface. The exact wealth distribution can be obtained analytically for the particular case of Kelly betting, and it turns out to be exponential. We show, however, that our model is never reversible, no matter what pi(kappa) is. In the condensing phase, the wealth of an agent with relative rank x is found to be w(x,t) \sim e^{x t <ln eta>} for finite times t. The wealth distribution is consequently P(w) \sim 1/w for finite times, while all wealth ends up in the hands of a single agent for large times. Numerical simulations are carried out, and found to satisfactorily compare with the above mentioned analytic results.",quantitative-finance,6,275
"Stochastic evolution equations in portfolio credit modelling with   applications to exotic credit products.   We consider a structural credit model for a large portfolio of credit risky assets where the correlation is due to a market factor. By considering the large portfolio limit of this system we show the existence of a density process for the asset values. This density evolves according to a stochastic partial differential equation and we establish existence and uniqueness for the solution taking values in a suitable function space. The loss function of the portfolio is then a function of the evolution of this density at the default boundary. We develop numerical methods for pricing and calibration of the model to credit indices and consider its performance pre and post credit crunch. Finally, we give further examples illustrating the valuation of exotic credit products, specifically forward starting CDOs.",quantitative-finance,6,142
"A Dynamic Model for Credit Index Derivatives.   We present a new model for credit index derivatives, in the top-down approach. This model has a dynamic loss intensity process with volatility and jumps and can include counterparty risk. It handles CDS, CDO tranches, Nth-to-default and index swaptions. Using properties of affine models, we derive closed formulas for the pricing of index CDS, CDO tranches and Nth-to-default. For index swaptions, we give an exact pricing and an approximate faster method. We finally show calibration results on 2009 market data.",quantitative-finance,6,87
"On the semimartingale property via bounded logarithmic utility.   This paper provides a new version of the condition of Di Nunno et al. (2003), Ankirchner and Imkeller (2005) and Biagini and \{O}ksendal (2005) ensuring the semimartingale property for a large class of continuous stochastic processes. Unlike our predecessors, we base our modeling framework on the concept of portfolio proportions which yields a short self-contained proof of the main theorem, as well as a counterexample, showing that analogues of our results do not hold in the discontinuous setting.",quantitative-finance,6,86
"Pruning a Minimum Spanning Tree.   This work employs some techniques in order to filter random noise from the information provided by minimum spanning trees obtained from the correlation matrices of international stock market indices prior to and during times of crisis. The first technique establishes a threshold above which connections are considered affected by noise, based on the study of random networks with the same probability density distribution of the original data. The second technique is to judge the strengh of a connection by its survival rate, which is the amount of time a connection between two stock market indices endure. The idea is that true connections will survive for longer periods of time, and that random connections will not. That information is then combined with the information obtained from the first technique in order to create a smaller network, where most of the connections are either strong or enduring in time.",quantitative-finance,6,152
"Demand forecasting for companies with many branches, low sales numbers   per product, and non-recurring orderings.   We propose the new Top-Dog-Index to quantify the historic deviation of the supply data of many small branches for a commodity group from sales data. On the one hand, the common parametric assumptions on the customer demand distribution in the literature could not at all be supported in our real-world data set. On the other hand, a reasonably-looking non-parametric approach to estimate the demand distribution for the different branches directly from the sales distribution could only provide us with statistically weak and unreliable estimates for the future demand. Based on real-world sales data from our industry partner we provide evidence that our Top-Dog-Index is statistically robust. Using the Top-Dog-Index, we propose a heuristics to improve the branch-dependent proportion between supply and demand. Our approach cannot estimate the branch-dependent demand directly. It can, however, classify the branches into a given number of clusters according to an historic oversupply or undersupply. This classification of branches can iteratively be used to adapt the branch distribution of supply and demand in the future.",quantitative-finance,6,184
"The Wishart short rate model.   We consider a short rate model, driven by a stochastic process on the cone of positive semidefinite matrices. We derive sufficient conditions ensuring that the model replicates normal, inverse or humped yield curves.",quantitative-finance,6,38
"Anomalous price impact and the critical nature of liquidity in financial   markets.   We propose a dynamical theory of market liquidity that predicts that the average supply/demand profile is V-shaped and {\it vanishes} around the current price. This result is generic, and only relies on mild assumptions about the order flow and on the fact that prices are (to a first approximation) diffusive. This naturally accounts for two striking stylized facts: first, large metaorders have to be fragmented in order to be digested by the liquidity funnel, leading to long-memory in the sign of the order flow. Second, the anomalously small local liquidity induces a breakdown of linear response and a diverging impact of small orders, explaining the ""square-root"" impact law, for which we provide additional empirical support. Finally, we test our arguments quantitatively using a numerical model of order flow based on the same minimal ingredients.",quantitative-finance,6,146
"Economic law of increase of Kolmogorov complexity. Transition from   financial crisis 2008 to the zero-order phase transition (social explosion).   In Maslov (2003), a two level model of the occurrence of financial pyramid (bubbles) has been considered. We also considered the mathematical analogy of this model to Bose condensation. In the present paper, we explain why Ponzi schemes and bubbles result in a crisis in real economics. In Maslov (2005), the law of increase of entropy in financial systems, and consequently increase of Kolmogorov complexity, is formulated. If this law is broken, the financial system makes a phase transition to a different state. In Maslov (2005) the author considered a two level model of the zeroth-order phase transition which was interpreted in Maslov (2006) as an analog of social catastrophe. In the present paper we also examine this model.",quantitative-finance,6,138
"On the short-term influence of oil price changes on stock markets in GCC   countries: linear and nonlinear analyses.   This paper examines the short-run relationships between oil prices and GCC stock markets. Since GCC countries are major world energy market players, their stock markets may be susceptible to oil price shocks. To account for the fact that stock markets may respond nonlinearly to oil price shocks, we have examined both linear and nonlinear relationships. Our findings show that there are significant links between the two variables in Qatar, Oman, and UAE. Thus, stock markets in these countries react positively to oil price increases. For Bahrain, Kuwait, and Saudi Arabia we found that oil price changes do not affect stock market returns.",quantitative-finance,6,120
Dividend problem with Parisian delay for a spectrally negative L\'evy   risk process.   In this paper we consider dividend problem for an insurance company whose risk evolves as a spectrally negative L\'{e}vy process (in the absence of dividend payments) when Parisian delay is applied. The objective function is given by the cumulative discounted dividends received until the moment of ruin when so-called barrier strategy is applied. Additionally we will consider two possibilities of delay. In the first scenario ruin happens when the surplus process stays below zero longer than fixed amount of time $\zeta>0$. In the second case there is a time lag $d$ between decision of paying dividends and its implementation.,quantitative-finance,6,111
"An example of a stochastic equilibrium with incomplete markets.   We prove existence and uniqueness of stochastic equilibria in a class of incomplete continuous-time financial environments where the market participants are exponential utility maximizers with heterogeneous risk-aversion coefficients and general Markovian random endowments. The incompleteness featured in our setting - the source of which can be thought of as a credit event or a catastrophe - is genuine in the sense that not only the prices, but also the family of replicable claims itself is determined as a part of the equilibrium. Consequently, equilibrium allocations are not necessarily Pareto optimal and the related representative-agent techniques cannot be used. Instead, we follow a novel route based on new stability results for a class of semilinear partial differential equations related to the Hamilton-Jacobi-Bellman equation for the agents' utility-maximization problems. This approach leads to a reformulation of the problem where the Banach fixed point theorem can be used not only to show existence and uniqueness, but also to provide a simple and efficient numerical procedure for its computation.",quantitative-finance,6,174
"Valuation of Zynga.   On December 16, Zynga, the well-known social game developing company went public. This event is following other recent IPOs in the world of social networking companies, such as Groupon, Linkedin or Pandora to cite a few. With a valuation close to 7 billion USD at the time when it went public, Zynga has become the biggest web IPO since Google. This recent enthusiasm for social networking companies, and in particular Zynga, brings up the question whether or not they are overvalued. The common denominator of all these IPOs is that a lot of estimates about their valuation have been circulating, without any specifics given about the methodology or assumptions used to obtain those numbers. To bring more substance to the debate, we propose a two-tiered approach. First, we introduce a new model to forecast the global user base of Zynga, based on the analysis of the individual dynamics of its major games. Next, we model the revenues per user using a logistic growth function, a standard model for growth in competition. This leads to bracket the valuation of Zynga using three different scenarios (base one, optimistic and very optimistic): 4.17 billion USD in the base case, 5.16 billion in the high growth and 7.02 billion in the extreme growth scenario respectively. Thus, only the unlikely extreme growth scenario could potentially justify today's 6.6 billion USD valuation of Zynga. This suggests that Zynga at its IPO has been overpriced.",quantitative-finance,6,241
Historical risk measures on stock market indices and energy markets.   In this paper we look at the efficacy of different risk measures on energy markets and across several different stock market indices. We use both the Value at Risk and the Tail Conditional Expectation on each of these data sets. We also consider several different durations and levels for historical risk measures. Through our results we make some recommendations for a robust risk management strategy that involves historical risk measures.,quantitative-finance,6,80
"Utility Maximization of an Indivisible Market with Transaction Costs.   This work takes up the challenges of utility maximization problem when the market is indivisible and the transaction costs are included. First there is a so-called solvency region given by the minimum margin requirement in the problem formulation. Then the associated utility maximization is formulated as an optimal switching problem. The diffusion turns out to be degenerate and the boundary of domain is an unbounded set. One no longer has the continuity of the value function without posing further conditions due to the degeneracy and the dependence of the random terminal time on the initial data. This paper provides sufficient conditions under which the continuity of the value function is obtained. The essence of our approach is to find a sequence of continuous functions locally uniformly converging to the desired value function. Thanks to continuity, the value function can be characterized by using the notion of viscosity solution of certain quasi-variational inequality.",quantitative-finance,6,161
"Financial Valuation of Mortality Risk via the Instantaneous Sharpe   Ratio: Applications to Pricing Pure Endowments.   We develop a theory for pricing non-diversifiable mortality risk in an incomplete market. We do this by assuming that the company issuing a mortality-contingent claim requires compensation for this risk in the form of a pre-specified instantaneous Sharpe ratio. We prove that our ensuing valuation formula satisfies a number of desirable properties. For example, we show that it is subadditive in the number of contracts sold. A key result is that if the hazard rate is stochastic, then the risk-adjusted survival probability is greater than the physical survival probability, even as the number of contracts approaches infinity.",quantitative-finance,6,112
Model-independent Bounds for Option Prices: A Mass Transport Approach.   In this paper we investigate model-independent bounds for exotic options written on a risky asset. Based on arguments from the theory of Monge-Kantorovich mass-transport we establish a dual version of the problem that has a natural financial interpretation in terms of semi-static hedging. In particular we prove that there is no duality gap.,quantitative-finance,6,62
"On the non-stationarity of financial time series: impact on optimal   portfolio selection.   We investigate the possible drawbacks of employing the standard Pearson estimator to measure correlation coefficients between financial stocks in the presence of non-stationary behavior, and we provide empirical evidence against the well-established common knowledge that using longer price time series provides better, more accurate, correlation estimates. Then, we investigate the possible consequences of instabilities in empirical correlation coefficient measurements on optimal portfolio selection. We rely on previously published works which provide a framework allowing to take into account possible risk underestimations due to the non-optimality of the portfolio weights being used in order to distinguish such non-optimality effects from risk underestimations genuinely due to non-stationarities. We interpret such results in terms of instabilities in some spectral properties of portfolio correlation matrices.",quantitative-finance,6,133
"A ""Toy"" Model for Operational Risk Quantification using Credibility   Theory.   To meet the Basel II regulatory requirements for the Advanced Measurement Approaches in operational risk, the bank's internal model should make use of the internal data, relevant external data, scenario analysis and factors reflecting the business environment and internal control systems. One of the unresolved challenges in operational risk is combining of these data sources appropriately. In this paper we focus on quantification of the low frequency high impact losses exceeding some high threshold. We suggest a full credibility theory approach to estimate frequency and severity distributions of these losses by taking into account bank internal data, expert opinions and industry data.",quantitative-finance,6,112
"Uncovering Volatility Dynamics in Daily REIT Returns.   Using a time-varying approach, this paper examines the dynamics of volatility in the REIT sector. The results highlight the attractiveness and suitability of using GARCH based approaches in the modeling of daily REIT volatility. The paper examines the influencing factors on REIT volatility, documenting the return and volatility linkages between REIT sub-sectors and also examines the influence of other US equity series. The results contrast with previous studies of monthly REIT volatility. Linkages within the REIT sector and with related sectors such as value stocks are diminished, while the general influence of market sentiment, coming through the large cap indices is enhanced. This would indicate that on a daily basis general market sentiment plays a more fundamental role than more intuitive relationships within the capital markets.",quantitative-finance,6,133
"Coupling Index and Stocks.   In this paper, we are interested in continuous time models in which the index level induces some feedback on the dynamics of its composing stocks. More precisely, we propose a model in which the log-returns of each stock may be decomposed into a systemic part proportional to the log-returns of the index plus an idiosyncratic part. We show that, when the number of stocks in the index is large, this model may be approximated by a local volatility model for the index and a stochastic volatility model for each stock with volatility driven by the index. This result is useful in a calibration perspective : it suggests that one should first calibrate the local volatility of the index and then calibrate the dynamics of each stock. We explain how to do so in the limiting simplified model and in the original model.",quantitative-finance,6,146
"Discrete Time vs Continuous Time Stock-price Dynamics and implications   for Option Pricing.   In the present paper we construct stock price processes with the same marginal log-normal law as that of a geometric Brownian motion and also with the same transition density (and returns' distributions) between any two instants in a given discrete-time grid. We then illustrate how option prices based on such processes differ from Black and Scholes', in that option prices can be either arbitrarily close to the option intrinsic value or arbitrarily close to the underlying stock price. We also explain that this is due to the particular way one models the stock-price process in between the grid time instants which are relevant for trading. The theoretical result concerning scalar stochastic differential equations with prescribed diffusion coefficient whose densities evolve in a prescribed exponential family, on which part of the paper is based, is presented in detail.",quantitative-finance,6,149
"Financial bubbles analysis with a cross-sectional estimator.   We highlight a very simple statistical tool for the analysis of financial bubbles, which has already been studied in [1]. We provide extensive empirical tests of this statistical tool and investigate analytically its link with stocks correlation structure.",quantitative-finance,6,45
"Time reversal invariance in finance.   Time reversal invariance can be summarized as follows: no difference can be measured if a sequence of events is run forward or backward in time. Because price time series are dominated by a randomness that hides possible structures and orders, the existence of time reversal invariance requires care to be investigated. Different statistics are constructed with the property to be zero for time series which are time reversal invariant; they all show that high-frequency empirical foreign exchange prices are not invariant. The same statistics are applied to mathematical processes that should mimic empirical prices. Monte Carlo simulations show that only some ARCH processes with a multi-timescales structure can reproduce the empirical findings. A GARCH(1,1) process can only reproduce some asymmetry. On the other hand, all the stochastic volatility type processes are time reversal invariant. This clear difference related to the process structures gives some strong selection criterion for processes.",quantitative-finance,6,154
Study of the risk-adjusted pricing methodology model with methods of   Geometrical Analysis.   Families of exact solutions are found to a nonlinear modification of the Black-Scholes equation. This risk-adjusted pricing methodology model (RAPM) incorporates both transaction costs and the risk from a volatile portfolio. Using the Lie group analysis we obtain the Lie algebra admitted by the RAPM equation. It gives us the possibility to describe an optimal system of subalgebras and correspondingly the set of invariant solutions to the model. In this way we can describe the complete set of possible reductions of the nonlinear RAPM model. Reductions are given in the form of different second order ordinary differential equations. In all cases we provide solutions to these equations in an exact or parametric form. We discuss the properties of these reductions and the corresponding invariant solutions.,quantitative-finance,6,137
"Are volatility estimators robust with respect to modeling assumptions?.   We consider microstructure as an arbitrary contamination of the underlying latent securities price, through a Markov kernel $Q$. Special cases include additive error, rounding and combinations thereof. Our main result is that, subject to smoothness conditions, the two scales realized volatility is robust to the form of contamination $Q$. To push the limits of our result, we show what happens for some models that involve rounding (which is not, of course, smooth) and see in this situation how the robustness deteriorates with decreasing smoothness. Our conclusion is that under reasonable smoothness, one does not need to consider too closely how the microstructure is formed, while if severe non-smoothness is suspected, one needs to pay attention to the precise structure and also the use to which the estimator of volatility will be put.",quantitative-finance,6,141
"Financial Applications of Random Matrix Theory: a short review.   We discuss the applications of Random Matrix Theory in the context of financial markets and econometric models, a topic about which a considerable number of papers have been devoted to in the last decade. This mini-review is intended to guide the reader through various theoretical results (the Marcenko-Pastur spectrum and its various generalisations, random SVD, free matrices, largest eigenvalue statistics, etc.) as well as some concrete applications to portfolio optimisation and out-of-sample risk estimation.",quantitative-finance,6,83
"Trading activity and price impact in parallel markets: SETS vs. off-book   market at the London Stock Exchange.   We empirically study the trading activity in the electronic on-book segment and in the dealership off-book segment of the London Stock Exchange, investigating separately the trading of active market members and of other market participants which are non-members. We find that (i) the volume distribution of off-book transactions has a significantly fatter tail than the one of on-book transactions, (ii) groups of members and non-members can be classified in categories according to their trading profile (iii) there is a strong anticorrelation between the daily inventory variation of a market member due to the on-book market transactions and inventory variation due to the off-book market transactions with non-members, and (iv) the autocorrelation of the sign of the orders of non-members in the off-book market is slowly decaying. We also analyze the on-book price impact function over time, both for positive and negative lags, of the electronic trades and of the off-book trades. The unconditional impact curves are very different for the electronic trades and the off-book trades. Moreover there is a small dependence of impact on the volume for the on-book electronic trades, while the shape and magnitude of impact function of off-book transactions strongly depend on volume.",quantitative-finance,6,214
"Why are quadratic normal volatility models analytically tractable?.   We discuss the class of ""Quadratic Normal Volatility"" models, which have drawn much attention in the financial industry due to their analytic tractability and flexibility. We characterize these models as the ones that can be obtained from stopped Brownian motion by a simple transformation and a change of measure that only depends on the terminal value of the stopped Brownian motion. This explains the existence of explicit analytic formulas for option prices within Quadratic Normal Volatility models in the academic literature.",quantitative-finance,6,89
The price of bond and European option on bond without credit risk.   Classical look and its quantum extension.   In this paper we compare two classical one-factor diffusion models which are used to model the term structure of interest rates. One of them is based on the Wiener-Bachelier process while the second one is based on the Ornstein-Uhlenbeck process. We show essential differences between the prices of European call options on a zero-coupon bond in these models.,quantitative-finance,6,76
"On information efficiency and financial stability.   We study a simple model of an asset market with informed and non-informed agents. In the absence of non-informed agents, the market becomes information efficient when the number of traders with different private information is large enough. Upon introducing non-informed agents, we find that the latter contribute significantly to the trading activity if and only if the market is (nearly) information efficient. This suggests that information efficiency might be a necessary condition for bubble phenomena, induced by the behavior of non-informed traders, or conversely that throwing some sands in the gears of financial markets may curb the occurrence of bubbles.",quantitative-finance,6,106
"A dynamic nonlinear model for saturation in industrial growth.   A general nonlinear logistic equation has been proposed to model long-time saturation in industrial growth. An integral solution of this equation has been derived for any arbitrary degree of nonlinearity. A time scale for the onset of nonlinear saturation in industrial growth can be estimated from an equipartition condition between nonlinearity and purely exponential growth. Precise predictions can be made about the limiting values of the annual revenue and the human resource content that an industrial organisation may attain. These variables have also been modelled to set up an autonomous first-order dynamical system, whose equilibrium condition forms a stable node (an attractor state) in a related phase portrait. The theoretical model has received close support from all relevant data pertaining to the well-known global company, IBM.",quantitative-finance,6,135
"High-order accurate implicit methods for the pricing of barrier options.   This paper deals with a high-order accurate implicit finite-difference approach to the pricing of barrier options. In this way various types of barrier options are priced, including barrier options paying rebates, and options on dividend-paying-stocks. Moreover, the barriers may be monitored either continuously or discretely. In addition to the high-order accuracy of the scheme, and the stretching effect of the coordinate transformation, the main feature of this approach lies on a probability-based optimal determination of boundary conditions. This leads to much faster and accurate results when compared with similar pricing approaches. The strength of the present scheme is particularly demonstrated in the valuation of discretely monitored barrier options where it yields values closest to those obtained from the only semi-analytical valuation method available.",quantitative-finance,6,133
"Stock Market and Motion of a Variable Mass Spring.   We establish an analogy between the motion of spring whose mass increases linearly with time and volatile stock markets dynamics within an economic model based on simple temporal demand and supply functions [J. Phys. A: Math. Gen. 33, 3637 (2000)]. The total system energy E_t is shown to be proportional to a decreasing time dependent spring constant k_t. This model allows to derive log-periodicity cos[log (t-t_{c})] on commodity prices and oscillations (surplus and shortages) in the level of stocks. We also made an attempt to connect these results to the Tsallis statistics parameter q based on a possible force-entropy correlation [Physica A 341, 165 (2004)] and find that the Tsallis second entropic term \sum_{i=1}^{W} p_i^{q}/(q-1) relates to the square of the demand (or supply) function.",quantitative-finance,6,134
The Local Fractal Properties of the Financial Time Series on the Polish   Stock Exchange Market.   We investigate the local fractal properties of the financial time series based on the evolution of the Warsaw Stock Exchange Index (WIG) connected with the largest developing financial market in Europe. Calculating the local Hurst exponent for the WIG time series we find an interesting dependence between the behavior of the local fractal properties of the WIG time series and the crashes appearance on the financial market.,quantitative-finance,6,82
"Price manipulation in a market impact model with dark pool.   For a market impact model, price manipulation and related notions play a role that is similar to the role of arbitrage in a derivatives pricing model. Here, we give a systematic investigation into such regularity issues when orders can be executed both at a traditional exchange and in a dark pool. To this end, we focus on a class of dark-pool models whose market impact at the exchange is described by an Almgren--Chriss model. Conditions for the absence of price manipulation for all Almgren--Chriss models include the absence of temporary cross-venue impact, the presence of full permanent cross-venue impact, and the additional penalization of orders executed in the dark pool. When a particular Almgren--Chriss model has been fixed, we show by a number of examples that the regularity of the dark-pool model hinges in a subtle way on the interplay of all model parameters and on the liquidation time constraint. The paper can also be seen as a case study for the regularity of market impact models in general.",quantitative-finance,6,179
"Intra-Day Seasonality in Foreign Exchange Market Transactions.   This paper examines the intra-day seasonality of transacted limit and market orders in the DEM/USD foreign exchange market. Empirical analysis of completed transactions data based on the Dealing 2000-2 electronic inter-dealer broking system indicates significant evidence of intraday seasonality in returns and return volatilities under usual market conditions. Moreover, analysis of realised tail outcomes supports seasonality for extraordinary market conditions across the trading day.",quantitative-finance,6,71
"Scaling and memory in the return intervals of realized volatility.   We perform return interval analysis of 1-min {\em{realized volatility}} defined by the sum of absolute high-frequency intraday returns for the Shanghai Stock Exchange Composite Index (SSEC) and 22 constituent stocks of SSEC. The scaling behavior and memory effect of the return intervals between successive realized volatilities above a certain threshold $q$ are carefully investigated. In comparison with the volatility defined by the closest tick prices to the minute marks, the return interval distribution for the realized volatility shows a better scaling behavior since 20 stocks (out of 22 stocks) and the SSEC pass the Kolmogorov-Smirnov (KS) test and exhibit scaling behaviors, among which the scaling function for 8 stocks could be approximated well by a stretched exponential distribution revealed by the KS goodness-of-fit test under the significance level of 5%. The improved scaling behavior is further confirmed by the relation between the fitted exponent $\gamma$ and the threshold $q$. In addition, the similarity of the return interval distributions for different stocks is also observed for the realized volatility. The investigation of the conditional probability distribution and the detrended fluctuation analysis (DFA) show that both short-term and long-term memory exists in the return intervals of realized volatility.",quantitative-finance,6,206
"Deterministic Factors of Stock Networks based on Cross-correlation in   Financial Market.   The stock market has been known to form homogeneous stock groups with a higher correlation among different stocks according to common economic factors that influence individual stocks. We investigate the role of common economic factors in the market in the formation of stock networks, using the arbitrage pricing model reflecting essential properties of common economic factors. We find that the degree of consistency between real and model stock networks increases as additional common economic factors are incorporated into our model. Furthermore, we find that individual stocks with a large number of links to other stocks in a network are more highly correlated with common economic factors than those with a small number of links. This suggests that common economic factors in the stock market can be understood in terms of deterministic factors.",quantitative-finance,6,143
"General Intensity Shapes in Optimal Liquidation.   The classical literature on optimal liquidation, rooted in Almgren-Chriss models, tackles the optimal liquidation problem using a trade-off between market impact and price risk. Therefore, it only answers the general question of the optimal liquidation rhythm. The very question of the actual way to proceed with liquidation is then rarely dealt with. Our model, that incorporates both price risk and non-execution risk, is an attempt to tackle this question using limit orders. The very general framework we propose to model liquidation generalizes the existing literature on optimal posting of limit orders. We consider a risk-adverse agent whereas the model of Bayraktar and Ludkovski only tackles the case of a risk-neutral one. We consider very general functional forms for the execution process intensity, whereas Gu\'eant et al. is restricted to exponential intensity. Eventually, we link the execution cost function of Almgren-Chriss models to the intensity function in our model, providing then a way to see Almgren-Chriss models as a limit of ours.",quantitative-finance,6,167
